Location	Name	ID	Count	Slots
Bank2-Slot2	Thin Boned Wand	14509	1	5
Bank2-Slot3	10 Dose Potion of Stinging Wort	14468	1	5
Bank2-Slot4	10 Dose Potion of Stinging Wort	14468	1	5
Bank2-Slot5	10 Dose Greater Null Potion	14527	1	5
Bank2-Slot6	Forlorn Totem of Rolfron Zek	2569	1	5
Bank2-Slot7	Ring of Shadows	10357	1	5
Bank2-Slot8	Ring of Shadows	10357	1	5
Bank2-Slot9	Wand of Lava	12503	1	5
Bank2-Slot10	Wand of Swords	12502	1	5
Bank3	Deluxe Toolbox	17877	1	10
Bank3-Slot1	Crystal Key	20033	1	5
Bank3-Slot2	Large metal key	20038	1	5
Bank3-Slot3	Three Toothed Key	20034	1	5
Bank3-Slot4	Empty	0	0	0
Bank3-Slot5	Frosty key	20035	1	5
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Small rusty key	20036	1	5
Bank3-Slot8	Empty	0	0	0
Bank3-Slot9	Bone finger key	20037	1	5
Bank3-Slot10	Bladesman's Axe	25074	1	5
Bank4	Deluxe Toolbox	17877	1	10
Bank4-Slot1	Element of Fire	28009	1	5
Bank4-Slot2	Element of Wind	28033	1	5
Bank4-Slot3	Tears of Erollisi	28040	1	5
Bank4-Slot4	Dirt of Underfoot	28042	1	5
Bank4-Slot5	Rain of Karana	28041	1	5
Bank4-Slot6	Staff of the Magister	11650	1	5
Bank4-Slot7	Shovel of Ponz	6361	1	5
Bank4-Slot8	Stein of Ulissa	6363	1	5
Bank4-Slot9	Torch of Alna	6362	1	5
Bank4-Slot10	Broom of Trilon	6360	1	5
Bank5	Hand Made Backpack	17969	1	10
Bank5-Slot1	Apothic Kilt	1244	1	5
Bank5-Slot2	Mercenary Assignments	29624	1	5
Bank5-Slot3	Heart of Fire	10548	1	5
Bank5-Slot4	Greater Lightstone	10400	1	5
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Cat's Eye Agate	10026	16	5
Bank5-Slot8	Malachite	10015	20	5
Bank5-Slot9	Dragon Scales	12951	1	5
Bank5-Slot10	Dragon Scales	12952	1	5
Bank6	Deck of Spontaneous Generation	17054	1	4
Bank6-Slot1	Smithing Chisel	7052	1	5
Bank6-Slot2	Empty	0	0	0
Bank6-Slot3	Crystalline Silk	25306	6	5
Bank6-Slot4	Small Piece of Velium	22569	7	5
Bank7	Book of Mischief	17325	1	4
Bank7-Slot1	Frost Giant Meat	22800	2	5
Bank7-Slot2	Empty	0	0	0
Bank7-Slot3	Empty	0	0	0
Bank7-Slot4	Greater Lightstone	10400	1	5
Bank8	An Empty Pot of Gold	17326	1	2
Bank8-Slot1	Giant Warrior Helmet	29062	1	5
Bank8-Slot2	Bladesman's Sword	25073	1	5
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
