Location	Name	ID	Count	Slots
Bank2-Slot8	Tome of the Eternal	14719	1	5
Bank3	Small Box	17006	1	8
Bank3-Slot1	Kobold Molar	1761	1	5
Bank3-Slot2	Kobold Molar	1761	1	5
Bank3-Slot3	Kobold Molar	1761	1	5
Bank3-Slot4	Kobold Molar	1761	1	5
Bank3-Slot5	Kobold Molar	1761	1	5
Bank3-Slot6	Kobold Molar	1761	1	5
Bank3-Slot7	Kobold Molar	1761	1	5
Bank3-Slot8	Kobold Molar	1761	1	5
Bank4	Small Box	17006	1	8
Bank4-Slot1	Kobold Molar	1761	1	5
Bank4-Slot2	Kobold Molar	1761	1	5
Bank4-Slot3	Kobold Molar	1761	1	5
Bank4-Slot4	Kobold Molar	1761	1	5
Bank4-Slot5	Kobold Molar	1761	1	5
Bank4-Slot6	Kobold Molar	1761	1	5
Bank4-Slot7	Kobold Molar	1761	1	5
Bank4-Slot8	Kobold Molar	1761	1	5
Bank5	Small Box	17006	1	8
Bank5-Slot1	Kobold Molar	1761	1	5
Bank5-Slot2	Kobold Molar	1761	1	5
Bank5-Slot3	Kobold Molar	1761	1	5
Bank5-Slot4	Kobold Molar	1761	1	5
Bank5-Slot5	Kobold Molar	1761	1	5
Bank5-Slot6	Kobold Molar	1761	1	5
Bank5-Slot7	Kobold Molar	1761	1	5
Bank5-Slot8	Kobold Molar	1761	1	5
Bank6	Small Box	17006	1	8
Bank6-Slot1	Kobold Molar	1761	1	5
Bank6-Slot2	Kobold Molar	1761	1	5
Bank6-Slot3	Kobold Molar	1761	1	5
Bank6-Slot4	Kobold Molar	1761	1	5
Bank6-Slot5	Kobold Molar	1761	1	5
Bank6-Slot6	Kobold Molar	1761	1	5
Bank6-Slot7	Kobold Molar	1761	1	5
Bank6-Slot8	Kobold Molar	1761	1	5
Bank7	Small Box	17006	1	8
Bank7-Slot1	Kobold Molar	1761	1	5
Bank7-Slot2	Kobold Molar	1761	1	5
Bank7-Slot3	Kobold Molar	1761	1	5
Bank7-Slot4	Kobold Molar	1761	1	5
Bank7-Slot5	Kobold Molar	1761	1	5
Bank7-Slot6	Empty	0	0	0
Bank7-Slot7	Empty	0	0	0
Bank7-Slot8	Empty	0	0	0
Bank8	Book of Dark Bindings	17501	1	10
Bank8-Slot1	Bone Chips	13073	20	5
Bank8-Slot2	Bone Chips	13073	20	5
Bank8-Slot3	Bone Chips	13073	20	5
Bank8-Slot4	Bone Chips	13073	20	5
Bank8-Slot5	Bone Chips	13073	20	5
Bank8-Slot6	Bone Chips	13073	20	5
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank8-Slot9	Empty	0	0	0
Bank8-Slot10	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
