Location	Name	ID	Count	Slots
General4-Slot5	Blood Soaked Plasmatic Priest Robe	1299	1	5
General4-Slot6	Lord Gimblox's Signet Ring	28018	1	5
General4-Slot7	Empty	0	0	0
General4-Slot8	Circlet of Cerulean Smoke	25052	1	5
General4-Slot9	Goblin Fire Totem	13743	1	5
General4-Slot10	Oil of Fennin Ro	28045	1	5
General5	Greater Lightstone	10400	1	5
General6	10 Dose Blood of the Wolf	14534	1	5
General7	Cone of the Mystics	14746	1	5
General8	Leatherfoot Raider Skullcap	12259	1	5
Held	Empty	0	0	0
Bank1	Backpack	17005	1	8
Bank1-Slot1	Club*	9999	1	5
Bank1-Slot2	Icon of the Ardent	19004	1	5
Bank1-Slot3	Mallet Hilt	13391	1	5
Bank1-Slot4	Mallet Head	13392	1	5
Bank1-Slot5	The End of an Age	18882	1	5
Bank1-Slot6	Chipped Bone Rod	14510	1	5
Bank1-Slot7	High Quality Brute Hide	30358	2	5
Bank1-Slot8	Blackened Wand	13237	1	5
Bank2	Backpack	17005	1	8
Bank2-Slot1	Manna Nectar	20968	1	5
Bank2-Slot2	Spell: Blast of Poison	30429	1	5
Bank2-Slot3	Empty	0	0	0
Bank2-Slot4	Bloodstained Mantle	3309	1	5
Bank2-Slot5	A Spider Venom Sac	14018	3	5
Bank2-Slot6	Crystallized Sulfur	16976	5	5
Bank2-Slot7	Elven Trail Mix	13155	9	5
Bank2-Slot8	Empty	0	0	0
Bank3	Small Box	17006	1	8
Bank3-Slot1	Gauntlets of the Ardent	4922	1	5
Bank3-Slot2	Boots of the Reliant	4921	1	5
Bank3-Slot3	Blackened Alloy Coif	3600	1	5
Bank3-Slot4	Black Alloy Medallion	3615	1	5
Bank3-Slot5	Festering Cloak	1343	1	5
Bank3-Slot6	Empty	0	0	0
Bank3-Slot7	Festering Cloak	1343	1	5
Bank3-Slot8	Festering Cloak	1343	1	5
Bank4	Medicine Bag	17901	1	8
Bank4-Slot1	Xalgozian Fang	7236	1	5
Bank4-Slot2	Spectral Pestle	12947	1	5
Bank4-Slot3	Sky Topaz	20745	1	5
Bank4-Slot4	Russet Oxide	22123	1	5
Bank4-Slot5	Deadwood Stave	6623	1	5
Bank4-Slot6	Deadwood Stave	6623	1	5
Bank4-Slot7	Deadwood Stave	6623	1	5
Bank4-Slot8	Deadwood Stave	6623	1	5
Bank5	Backpack	17005	1	8
Bank5-Slot1	Empty	0	0	0
Bank5-Slot2	Empty	0	0	0
Bank5-Slot3	Empty	0	0	0
Bank5-Slot4	Empty	0	0	0
Bank5-Slot5	Empty	0	0	0
Bank5-Slot6	Empty	0	0	0
Bank5-Slot7	Empty	0	0	0
Bank5-Slot8	Empty	0	0	0
Bank6	Large Sewing Kit	17880	1	8
Bank6-Slot1	Empty	0	0	0
Bank6-Slot2	Empty	0	0	0
Bank6-Slot3	Empty	0	0	0
Bank6-Slot4	Empty	0	0	0
Bank6-Slot5	Empty	0	0	0
Bank6-Slot6	Empty	0	0	0
Bank6-Slot7	Empty	0	0	0
Bank6-Slot8	Empty	0	0	0
Bank7	Backpack	17005	1	8
Bank7-Slot1	Drachnid Leg Tip	11937	1	5
Bank7-Slot2	Zombie Skin	13074	13	5
Bank7-Slot3	A Canine	12977	2	5
Bank7-Slot4	Immortals	18195	1	5
Bank7-Slot5	Corroded Plate Helmet	24933	1	5
Bank7-Slot6	Corroded Plate Vambraces	24930	1	5
Bank7-Slot7	Corroded Plate Boots	24931	1	5
Bank7-Slot8	Corroded Plate Gauntlets	24934	1	5
Bank8	Backpack	17005	1	8
Bank8-Slot1	Frost Giant Toes	29125	1	5
Bank8-Slot2	Frost Giant Toes	29125	1	5
Bank8-Slot3	Empty	0	0	0
Bank8-Slot4	Empty	0	0	0
Bank8-Slot5	Empty	0	0	0
Bank8-Slot6	Empty	0	0	0
Bank8-Slot7	Empty	0	0	0
Bank8-Slot8	Empty	0	0	0
Bank9	Empty	0	0	0
Bank10	Empty	0	0	0
Bank11	Empty	0	0	0
Bank12	Empty	0	0	0
Bank13	Empty	0	0	0
Bank14	Empty	0	0	0
Bank15	Empty	0	0	0
Bank16	Empty	0	0	0
SharedBank1	Empty	0	0	0
SharedBank2	Empty	0	0	0
